ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
sp|P15502|Negative_142	Extracellular	0.0041	0.0006	0.0014	0.9031	0.0076	0.0184	0.0158	0.0	0.0014	0.0516	0.0
sp|A4QUT2|Negative_141	Extracellular	0.0	0.0	0.0001	0.9939	0.0002	0.0	0.002	0.0	0.0	0.0037	0.0
sp|H2A0M3|Negative_143	Endoplasmic_reticulum	0.1049	0.0012	0.0045	0.3126	0.0049	0.0069	0.4732	0.0001	0.0064	0.1892	0.001
sp|Q8BR86|Negative_145	Cell_membrane	0.9995	0.0	0.0	0.0	0.0	0.9996	0.0003	0.0	0.0	0.0001	0.0
sp|D4APE2|Negative_144	Extracellular	0.0003	0.0	0.0011	0.8776	0.0001	0.0001	0.0425	0.0	0.0	0.0785	0.0
sp|Q9MAP5|Negative_146	Extracellular	0.0013	0.0	0.0005	0.8958	0.0004	0.0009	0.0238	0.0	0.0002	0.0784	0.0
sp|B5DF27|Negative_148	Extracellular	0.0006	0.0	0.0001	0.8652	0.0	0.0018	0.0628	0.0	0.0	0.0702	0.0
sp|B1A4F7|Negative_147	Extracellular	0.0086	0.0003	0.0053	0.4763	0.0015	0.0013	0.123	0.0002	0.0004	0.3914	0.0003
sp|B2D0J4|Negative_147	Extracellular	0.0116	0.0	0.0015	0.6593	0.0002	0.0021	0.0914	0.0001	0.0002	0.2452	0.0
sp|Q5J6J3|Negative_144	Extracellular	0.0011	0.0	0.0015	0.8125	0.0008	0.0002	0.0388	0.0001	0.0	0.1462	0.0
sp|Q9MAP7|Negative_146	Extracellular	0.002	0.0	0.0003	0.864	0.0002	0.0029	0.0435	0.0	0.0008	0.0883	0.0
sp|Q84WS0|Negative_149	Extracellular	0.035	0.0031	0.0194	0.8949	0.003	0.0043	0.0292	0.0001	0.0016	0.0443	0.0001
sp|Q9Y4K0|Negative_148	Extracellular	0.0002	0.0	0.0	0.8754	0.0	0.0004	0.0388	0.0	0.0	0.0854	0.0
sp|P11997|Negative_133	Extracellular	0.0029	0.0001	0.0019	0.6047	0.0002	0.0001	0.1529	0.0	0.0003	0.2397	0.0
sp|Q2UH35|Negative_144	Extracellular	0.0005	0.0	0.0009	0.8469	0.0002	0.0001	0.0298	0.0	0.0	0.1221	0.0
sp|D4ATR3|Negative_150	Extracellular	0.001	0.0001	0.0007	0.9163	0.0017	0.0002	0.0331	0.0	0.0	0.0477	0.0
sp|Q9LNU1|Negative_151	Extracellular	0.0001	0.0	0.0001	0.9911	0.0	0.0001	0.0057	0.0	0.0	0.003	0.0
sp|Q93243|Negative_152	Extracellular	0.0002	0.0001	0.0006	0.9982	0.0	0.0002	0.0005	0.0	0.0	0.0004	0.0
sp|B0Y6C5|Negative_144	Extracellular	0.0006	0.0	0.0008	0.916	0.0005	0.0002	0.0152	0.0	0.0	0.0672	0.0
sp|Q6NUI6|Negative_153	Extracellular	0.0545	0.0019	0.0016	0.8716	0.0019	0.0264	0.083	0.0	0.0013	0.0122	0.0001
sp|O65351|Negative_149	Extracellular	0.0009	0.0	0.0001	0.9871	0.0001	0.0003	0.0041	0.0	0.0	0.0083	0.0
sp|Q9Z175|Negative_148	Extracellular	0.0002	0.0	0.0	0.9801	0.0	0.0011	0.0029	0.0	0.0	0.0157	0.0
sp|H2A0L7|Negative_154	Extracellular	0.0001	0.0	0.0002	0.9987	0.0002	0.0002	0.0004	0.0	0.0	0.0003	0.0
sp|P58215|Negative_148	Extracellular	0.0001	0.0	0.0	0.9959	0.0	0.0003	0.0012	0.0	0.0	0.0026	0.0
sp|E9Q7T7|Negative_153	Extracellular	0.0654	0.0018	0.0021	0.9311	0.0007	0.0251	0.034	0.0	0.0022	0.003	0.0
sp|Q3V1G4|Negative_155	Extracellular	0.001	0.0001	0.0005	0.8928	0.0002	0.0009	0.0967	0.0	0.0	0.0088	0.0
sp|O77726|Negative_156	Cell_membrane	0.9988	0.0	0.0	0.0	0.0019	0.9785	0.0145	0.0	0.0032	0.0017	0.0
sp|O65375|Negative_157	Extracellular	0.0001	0.0	0.0	0.9979	0.0	0.0001	0.0018	0.0	0.0	0.0002	0.0
sp|F1NSM7|Negative_158	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0001	0.0001	0.0	0.0	0.0001	0.0
sp|P14448|Negative_159	Extracellular	0.0002	0.0	0.0001	0.9842	0.0	0.0004	0.0113	0.0	0.0	0.0039	0.0
sp|A2QTU5|Negative_160	Extracellular	0.0002	0.0	0.0001	0.9748	0.0001	0.0	0.0051	0.0	0.0	0.0198	0.0
sp|Q9NDE8|Negative_161	Extracellular	0.0162	0.0181	0.0078	0.874	0.0149	0.0254	0.0404	0.0008	0.0009	0.0176	0.0
sp|O77469|Negative_162	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9R1J8|Negative_163	Cytoplasm	0.0897	0.1498	0.6691	0.0051	0.0322	0.0342	0.009	0.0481	0.0114	0.0268	0.0142
sp|D4B1R0|Negative_164	Extracellular	0.0	0.0	0.0002	0.9623	0.0	0.0	0.001	0.0	0.0	0.0364	0.0
sp|D4ARB1|Negative_165	Extracellular	0.0001	0.0	0.0001	0.9877	0.0001	0.0	0.0027	0.0	0.0	0.0095	0.0
sp|Q9UW98|Negative_165	Extracellular	0.0001	0.0	0.0001	0.9857	0.0001	0.0	0.0031	0.0	0.0	0.0109	0.0
sp|P32323|Negative_166	Endoplasmic_reticulum	0.8814	0.0037	0.0024	0.0225	0.0034	0.2927	0.5813	0.0054	0.0529	0.0354	0.0002
sp|Q59TP1|Negative_167	Cell_membrane	0.9953	0.0002	0.0001	0.0085	0.0006	0.9768	0.0098	0.0	0.0039	0.0001	0.0
sp|Q9VTH0|Negative_168	Extracellular	0.0016	0.0001	0.0029	0.6339	0.0003	0.0001	0.2179	0.0	0.0002	0.1445	0.0
sp|D4AUF4|Negative_169	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0001	0.0	0.0	0.0001	0.0
sp|D4AYS6|Negative_170	Cell_membrane	0.6872	0.0001	0.0001	0.2619	0.0003	0.6135	0.0858	0.0	0.0032	0.0349	0.0001
sp|Q59XB0|Negative_171	Cell_membrane	0.9458	0.0	0.0	0.0196	0.0	0.8643	0.083	0.0	0.0106	0.0224	0.0
sp|P20239|Negative_156	Cell_membrane	0.9992	0.0	0.0	0.0	0.003	0.9782	0.0133	0.0	0.0034	0.0019	0.0001
sp|P22079|Negative_172	Extracellular	0.0019	0.0001	0.0006	0.901	0.0018	0.0008	0.0344	0.0001	0.0006	0.0605	0.0
sp|A5JUY8|Negative_172	Extracellular	0.0005	0.0001	0.0005	0.989	0.0009	0.0002	0.0062	0.0	0.0	0.003	0.0
sp|P80025|Negative_172	Extracellular	0.0006	0.0001	0.0006	0.9869	0.0012	0.0003	0.0082	0.0	0.0	0.0028	0.0
sp|Q8R481|Negative_172	Extracellular	0.0107	0.0004	0.002	0.8227	0.011	0.0027	0.0992	0.0005	0.0021	0.0592	0.0003
sp|Q7YSJ4|Negative_173	Extracellular	0.3656	0.0	0.0	0.6223	0.0002	0.3392	0.0025	0.0	0.0007	0.035	0.0
sp|P00736|Negative_174	Extracellular	0.0009	0.0	0.0001	0.9739	0.0002	0.0008	0.0149	0.0	0.0	0.01	0.0
sp|Q9VA70|Negative_175	Extracellular	0.0033	0.0	0.0023	0.6125	0.0006	0.0006	0.0652	0.0002	0.0002	0.3183	0.0001
sp|P98064|Negative_176	Extracellular	0.0009	0.0	0.0001	0.9634	0.0	0.0002	0.0225	0.0	0.0	0.0137	0.0
sp|Q8CHN8|Negative_176	Extracellular	0.0066	0.0004	0.0014	0.814	0.0003	0.0013	0.105	0.0	0.0008	0.0768	0.0
sp|Q16820|Negative_177	Cell_membrane	0.9996	0.0	0.0	0.0	0.0	0.9994	0.0004	0.0	0.0001	0.0001	0.0
sp|Q8CIT9|Negative_178	Extracellular	0.0003	0.0	0.0	0.9897	0.0	0.0007	0.0055	0.0	0.0	0.0041	0.0
sp|Q9DBD0|Negative_180	Extracellular	0.0003	0.0	0.0002	0.9648	0.0001	0.0004	0.0162	0.0	0.0	0.0183	0.0
sp|Q7TN16|Negative_179	Extracellular	0.0001	0.0	0.0001	0.9976	0.0	0.0	0.0009	0.0	0.0	0.0013	0.0
sp|P48740|Negative_176	Extracellular	0.0002	0.0	0.0	0.9892	0.0	0.0002	0.0038	0.0	0.0	0.0069	0.0
sp|Q6ZRP7|Negative_181	Cell_membrane	0.9725	0.0013	0.0002	0.0007	0.0218	0.7702	0.1247	0.0063	0.0217	0.0491	0.0041
sp|Q96PX8|Negative_182	Cell_membrane	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
sp|Q9Y653|Negative_183	Cell_membrane	0.9695	0.0017	0.0002	0.0005	0.0015	0.7562	0.1641	0.0004	0.0338	0.041	0.0005
sp|D4AQ27|Negative_185	Extracellular	0.0001	0.0	0.0	0.9994	0.0	0.0	0.0002	0.0	0.0	0.0003	0.0
sp|G9M8X1|Negative_184	Endoplasmic_reticulum	0.0083	0.0003	0.0025	0.256	0.001	0.0001	0.6883	0.0001	0.0001	0.0517	0.0
sp|H2A0M0|Negative_187	Extracellular	0.0001	0.0001	0.0006	0.9973	0.0004	0.0001	0.0006	0.0	0.0	0.0009	0.0
sp|Q8CG85|Negative_186	Extracellular	0.003	0.0016	0.0077	0.8844	0.0024	0.0013	0.0752	0.0002	0.0	0.0269	0.0002
sp|Q8N8U9|Negative_188	Extracellular	0.0001	0.0005	0.0009	0.9978	0.0001	0.0001	0.0	0.0	0.0	0.0006	0.0
sp|Q8CJ69|Negative_188	Extracellular	0.0004	0.001	0.0013	0.9972	0.0001	0.0001	0.0	0.0	0.0	0.0002	0.0
sp|Q15582|Negative_128	Extracellular	0.0395	0.0004	0.0036	0.6844	0.0634	0.0022	0.1902	0.0069	0.0001	0.0485	0.0003
sp|O11780|Negative_128	Extracellular	0.0384	0.0012	0.0066	0.5854	0.1871	0.0036	0.1496	0.0101	0.0008	0.0535	0.0021
sp|Q8BHP7|Negative_189	Extracellular	0.0729	0.0011	0.002	0.5689	0.0014	0.0092	0.3673	0.0001	0.0055	0.0445	0.0
sp|P23352|Negative_190	Extracellular	0.0047	0.0073	0.0042	0.9686	0.0006	0.0156	0.0023	0.0	0.0001	0.0013	0.0
sp|Q14393|Negative_191	Extracellular	0.0028	0.0	0.0001	0.8493	0.0001	0.0037	0.0866	0.0	0.0016	0.0586	0.0
sp|Q95JC9|Negative_192	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q6RKD8|Negative_193	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9997	0.0002	0.0	0.0	0.0	0.0
sp|Q63772|Negative_191	Extracellular	0.0107	0.0	0.0002	0.8019	0.0001	0.0182	0.0731	0.0	0.0019	0.1047	0.0
sp|Q8T115|Negative_195	Extracellular	0.0008	0.0	0.0002	0.8487	0.0003	0.0003	0.0773	0.0	0.0	0.0732	0.0
sp|Q6EMK4|Negative_194	Cell_membrane	0.9991	0.0001	0.0	0.0007	0.0007	0.9949	0.0033	0.0	0.0002	0.0	0.0
sp|Q9VUX3|Negative_197	Nucleus	0.3064	0.5629	0.0101	0.1834	0.0023	0.1314	0.0811	0.0002	0.0247	0.0034	0.0004
sp|B8YG19|Negative_196	Extracellular	0.0	0.0	0.0	0.9956	0.0	0.0	0.0004	0.0	0.0	0.0039	0.0
sp|Q5FW85|Negative_199	Extracellular	0.0237	0.0026	0.0018	0.6975	0.0016	0.0124	0.2607	0.0001	0.0009	0.0224	0.0
sp|J3S6Y1|Negative_198	Extracellular	0.004	0.0005	0.0027	0.868	0.0038	0.0011	0.0602	0.0003	0.0	0.0634	0.0001
sp|D4AYG1|Negative_200	Cell_membrane	0.9995	0.0	0.0	0.0	0.0	0.9993	0.0005	0.0	0.0001	0.0001	0.0
sp|P30203|Negative_201	Cell_membrane	0.9997	0.0	0.0	0.0	0.0	0.9531	0.0382	0.0	0.0085	0.0001	0.0
sp|Q95P07|Negative_195	Extracellular	0.0007	0.0001	0.0028	0.7779	0.0004	0.0001	0.0852	0.0001	0.0	0.1335	0.0
sp|D4B093|Negative_202	Extracellular	0.0001	0.0	0.0004	0.9806	0.0003	0.0001	0.0042	0.0	0.0	0.0143	0.0
sp|Q4WZB4|Negative_203	Extracellular	0.0	0.0	0.0	0.9977	0.0	0.0001	0.0009	0.0	0.0	0.0013	0.0
sp|P05160|Negative_204	Extracellular	0.0	0.0001	0.0007	0.9942	0.0	0.0001	0.0038	0.0	0.0	0.0012	0.0
sp|Q9NQ79|Negative_205	Extracellular	0.0	0.0	0.0	0.9874	0.0	0.0001	0.0097	0.0	0.0	0.0029	0.0
sp|Q8BLU0|Negative_193	Cell_membrane	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
sp|Q8IFJ8|Negative_195	Extracellular	0.0001	0.0	0.0001	0.9923	0.0001	0.0	0.0038	0.0	0.0	0.0037	0.0
sp|Q95P08|Negative_195	Extracellular	0.0005	0.0001	0.0017	0.8738	0.0022	0.0001	0.0459	0.0002	0.0	0.0761	0.0
sp|Q7K5M0|Negative_206	Extracellular	0.0013	0.0011	0.0058	0.9767	0.0001	0.007	0.0032	0.0	0.0006	0.0055	0.0
sp|G1UBC2|Negative_207	Cell_membrane	0.7113	0.0007	0.0009	0.4019	0.0053	0.5233	0.0184	0.0002	0.01	0.0391	0.0
sp|Q99109|Negative_208	Extracellular	0.0028	0.0001	0.0019	0.9768	0.0008	0.0025	0.0057	0.0001	0.0001	0.0121	0.0
sp|O54858|Negative_209	Extracellular	0.0086	0.0	0.0002	0.9606	0.0001	0.0011	0.0342	0.0	0.0	0.0039	0.0
sp|Q8NK92|Negative_210	Extracellular	0.0001	0.0	0.0	0.9539	0.0001	0.0	0.0019	0.0	0.0001	0.0439	0.0
sp|Q66K79|Negative_209	Extracellular	0.0031	0.0	0.0001	0.9371	0.0001	0.0014	0.0533	0.0	0.0	0.0079	0.0
sp|Q8VHI5|Negative_211	Extracellular	0.026	0.0042	0.0184	0.8813	0.0128	0.0192	0.0328	0.0029	0.0017	0.026	0.0005
sp|Q8NHL6|Negative_212	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0002	0.0	0.0001	0.0	0.0
sp|Q6WIH4|Negative_213	Extracellular	0.0	0.0	0.0	0.9953	0.0	0.0	0.0016	0.0	0.0	0.003	0.0
sp|Q8BGT1|Negative_193	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9989	0.0009	0.0	0.0001	0.0	0.0
sp|D4ANV2|Negative_214	Extracellular	0.2546	0.0001	0.0004	0.6343	0.0007	0.179	0.0558	0.0002	0.0021	0.1273	0.0001
sp|Q6WIH1|Negative_213	Extracellular	0.0001	0.0	0.0001	0.9934	0.0001	0.0001	0.0022	0.0	0.0	0.0041	0.0
sp|B6V874|Negative_213	Extracellular	0.0	0.0	0.0001	0.9937	0.0001	0.0	0.0021	0.0	0.0	0.004	0.0
sp|Q8NIJ4|Negative_213	Extracellular	0.0001	0.0	0.0001	0.9909	0.0002	0.0	0.0027	0.0	0.0	0.0061	0.0
sp|D4AX35|Negative_213	Extracellular	0.0001	0.0	0.0001	0.994	0.0001	0.0001	0.0018	0.0	0.0	0.0039	0.0
sp|Q91X17|Negative_215	Cell_membrane	0.9957	0.0	0.0	0.0062	0.0	0.9827	0.007	0.0	0.0038	0.0002	0.0
sp|P07911|Negative_215	Cell_membrane	0.7947	0.0	0.0	0.1883	0.0	0.7353	0.0632	0.0	0.0061	0.007	0.0
sp|P16519|Negative_139	Extracellular	0.0536	0.0002	0.0008	0.6582	0.0017	0.0125	0.1996	0.0001	0.0009	0.126	0.0
sp|Q8NIB6|Negative_213	Extracellular	0.0	0.0	0.0001	0.9956	0.0001	0.0001	0.001	0.0	0.0	0.0032	0.0
sp|D4B1S5|Negative_213	Extracellular	0.0	0.0	0.0001	0.9957	0.0001	0.0001	0.001	0.0	0.0	0.003	0.0
sp|B8XGR5|Negative_213	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0
sp|D4APX3|Negative_216	Extracellular	0.0005	0.0001	0.0014	0.8486	0.0028	0.0004	0.0224	0.0	0.0	0.1242	0.0
sp|Q6WIH3|Negative_213	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0
sp|B6V9X0|Negative_213	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0
sp|D4AL88|Negative_213	Extracellular	0.0	0.0	0.0	0.9992	0.0	0.0	0.0003	0.0	0.0	0.0005	0.0
sp|Q6WIH8|Negative_213	Extracellular	0.0	0.0	0.0	0.9992	0.0	0.0	0.0002	0.0	0.0	0.0005	0.0
sp|Q8NIH1|Negative_213	Extracellular	0.0	0.0	0.0	0.9957	0.0	0.0	0.0009	0.0	0.0	0.0032	0.0
sp|Q8J0D6|Negative_213	Extracellular	0.0	0.0	0.0	0.9994	0.0	0.0	0.0003	0.0	0.0	0.0003	0.0
sp|Q8J0D5|Negative_213	Extracellular	0.0001	0.0	0.0002	0.9932	0.0004	0.0002	0.0021	0.0	0.0	0.0039	0.0
sp|P17405|Negative_218	Lysosome/Vacuole	0.237	0.0001	0.0001	0.0988	0.0003	0.0992	0.2572	0.0	0.0086	0.5357	0.0
sp|U6A629|Negative_217	Extracellular	0.0003	0.0	0.0002	0.9893	0.0001	0.0001	0.0041	0.0	0.0	0.0062	0.0
sp|Q9VLJ6|Negative_220	Extracellular	0.0482	0.0004	0.0021	0.4906	0.0032	0.0071	0.3452	0.0005	0.0027	0.1482	0.0001
sp|Q40161|Negative_219	Extracellular	0.0001	0.0	0.0	0.9665	0.0	0.0	0.0118	0.0	0.0	0.0216	0.0
sp|D4AQ54|Negative_221	Extracellular	0.0001	0.0	0.0001	0.9887	0.0	0.0	0.003	0.0	0.0	0.0082	0.0
sp|Q9VCR3|Negative_222	Extracellular	0.0006	0.0006	0.0004	0.9459	0.0002	0.004	0.0306	0.0	0.0009	0.0176	0.0
sp|Q9VER6|Negative_223	Extracellular	0.0002	0.0006	0.0013	0.9943	0.0005	0.0004	0.001	0.0	0.0	0.0018	0.0
sp|Q8NK90|Negative_225	Extracellular	0.0004	0.0	0.0001	0.8254	0.0001	0.0002	0.0402	0.0	0.0	0.134	0.0
sp|A0A060XQP6|Negative_224	Extracellular	0.011	0.0396	0.0054	0.8439	0.0489	0.0001	0.0565	0.0031	0.0003	0.0022	0.0
sp|Q9HB63|Negative_226	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0001	0.0	0.0	0.0007	0.0
sp|I6M4H4|Negative_227	Cell_membrane	0.9993	0.0	0.0	0.0001	0.0001	0.973	0.0242	0.0	0.0024	0.0001	0.0
sp|Q04519|Negative_218	Endoplasmic_reticulum	0.679	0.0002	0.0003	0.0347	0.0011	0.2241	0.2912	0.0	0.2063	0.2419	0.0002
sp|P92990|Negative_219	Extracellular	0.0003	0.0	0.0001	0.9906	0.0001	0.0001	0.0016	0.0	0.0001	0.0073	0.0
sp|Q55P57|Negative_228	Extracellular	0.0062	0.0002	0.0007	0.9534	0.0002	0.0099	0.0238	0.0	0.0004	0.0115	0.0
sp|H2A0L8|Negative_154	Extracellular	0.0075	0.0	0.0004	0.8722	0.0006	0.0016	0.075	0.0	0.0003	0.0498	0.0
sp|J9VY90|Negative_228	Extracellular	0.0023	0.0001	0.0004	0.9768	0.0	0.0043	0.0109	0.0	0.0002	0.0074	0.0
sp|Q01117|Negative_229	Extracellular	0.0687	0.0002	0.0032	0.6203	0.003	0.0438	0.0992	0.0019	0.002	0.2258	0.0005
sp|Q22328|Negative_230	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8X150|Negative_231	Extracellular	0.0247	0.0011	0.0157	0.5817	0.3697	0.0035	0.0081	0.001	0.0005	0.0109	0.008
sp|Q8X151|Negative_231	Extracellular	0.0256	0.0011	0.0155	0.5642	0.3869	0.0035	0.0082	0.0012	0.0004	0.0108	0.0083
sp|Q23498|Negative_232	Extracellular	0.0018	0.0	0.0018	0.6395	0.0002	0.0004	0.1181	0.0	0.0001	0.2398	0.0
sp|P0CT92|Negative_231	Extracellular	0.0012	0.0001	0.0051	0.9612	0.0174	0.0004	0.005	0.0002	0.0	0.0099	0.0007
sp|P20156|Negative_233	Extracellular	0.0313	0.0011	0.0006	0.6739	0.0032	0.0111	0.2889	0.0	0.0041	0.0173	0.0
sp|D4AYT4|Negative_235	Extracellular	0.0017	0.0002	0.0043	0.7372	0.0045	0.0003	0.0485	0.0004	0.0002	0.2042	0.0002
sp|Q90495|Negative_234	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O15240|Negative_233	Extracellular	0.0116	0.0004	0.0004	0.7441	0.0029	0.0027	0.2209	0.0	0.013	0.0156	0.0
sp|A2VD23|Negative_236	Extracellular	0.0233	0.035	0.0002	0.8923	0.0021	0.0025	0.0484	0.0	0.0049	0.0146	0.0
sp|O08841|Negative_181	Extracellular	0.0507	0.0009	0.0029	0.8027	0.0125	0.0129	0.1121	0.0001	0.0086	0.0472	0.0002
sp|Q2UXQ5|Negative_234	Extracellular	0.0	0.0	0.0001	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q90ZI3|Negative_234	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q7TQ62|Negative_237	Extracellular	0.0202	0.0007	0.0009	0.651	0.006	0.001	0.3281	0.0001	0.0003	0.0118	0.0002
sp|P0DN29|Negative_238	Extracellular	0.0005	0.0	0.0008	0.9563	0.0003	0.0005	0.0057	0.0	0.0	0.0363	0.0
sp|P0C7B0|Negative_234	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q10749|Negative_234	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q90282|Negative_234	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q55GS3|Negative_239	Cell_membrane	0.9912	0.0	0.0	0.0041	0.0004	0.981	0.0116	0.0	0.0014	0.0014	0.0
sp|Q3T478|Negative_240	Extracellular	0.03	0.0035	0.0226	0.7943	0.0037	0.0047	0.1307	0.0001	0.002	0.0383	0.0
sp|Q98UF9|Negative_234	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|D4AUH6|Negative_241	Extracellular	0.0133	0.0	0.001	0.9432	0.0203	0.0004	0.031	0.0001	0.0	0.0038	0.0
sp|O09118|Negative_242	Extracellular	0.0003	0.0001	0.0001	0.9992	0.0001	0.0002	0.0001	0.0	0.0	0.0001	0.0
sp|P06276|Negative_244	Extracellular	0.0187	0.0001	0.0021	0.6599	0.0004	0.004	0.1128	0.0	0.0007	0.2201	0.0
sp|Q70J59|Negative_243	Extracellular	0.0002	0.0	0.0001	0.9702	0.0003	0.0002	0.0075	0.0	0.0	0.0216	0.0
sp|Q3L245|Negative_245	Extracellular	0.0023	0.0	0.001	0.793	0.0026	0.0017	0.0553	0.0	0.0006	0.1457	0.0001
sp|D4AIK6|Negative_243	Extracellular	0.0015	0.0	0.0003	0.9719	0.0025	0.0002	0.0063	0.0001	0.0	0.0186	0.0
sp|V5NC32|Negative_245	Extracellular	0.0041	0.0	0.0013	0.8177	0.0052	0.0008	0.0479	0.0	0.0007	0.1263	0.0002
sp|P43652|Negative_246	Extracellular	0.0353	0.0022	0.0027	0.5745	0.0015	0.005	0.3278	0.0001	0.0078	0.0784	0.0
sp|Q9FF55|Negative_247	Endoplasmic_reticulum	0.0424	0.0002	0.0005	0.0614	0.0005	0.0005	0.9081	0.0002	0.0006	0.0279	0.0
sp|D4ANG0|Negative_243	Extracellular	0.0001	0.0	0.0007	0.9841	0.0005	0.0001	0.003	0.0	0.0	0.0115	0.0
sp|Q70GH4|Negative_243	Extracellular	0.0007	0.0	0.0003	0.9599	0.0003	0.0004	0.019	0.0	0.0	0.0201	0.0
sp|Q5MFV8|Negative_249	Extracellular	0.3548	0.002	0.0326	0.4413	0.1814	0.0451	0.0814	0.1002	0.0211	0.0661	0.0287
sp|D4AXL1|Negative_248	Extracellular	0.0011	0.0	0.0038	0.937	0.0014	0.0002	0.0265	0.0007	0.0	0.0302	0.0001
sp|Q3L1D1|Negative_245	Extracellular	0.002	0.0	0.0007	0.7972	0.0024	0.0007	0.0667	0.0	0.0006	0.1316	0.0
sp|Q4WQU0|Negative_243	Extracellular	0.0001	0.0	0.0002	0.9891	0.0	0.0	0.0035	0.0	0.0	0.0072	0.0
sp|J9VQZ4|Negative_228	Extracellular	0.0005	0.0	0.0004	0.9262	0.0002	0.0002	0.0153	0.0	0.0	0.0576	0.0
sp|D4B3C8|Negative_252	Extracellular	0.0003	0.0	0.0008	0.9954	0.0003	0.0001	0.0019	0.0	0.0	0.0015	0.0
sp|Q8WWQ2|Negative_250	Extracellular	0.2053	0.0056	0.018	0.299	0.1503	0.0328	0.1919	0.1073	0.0054	0.1511	0.0385
sp|O49006|Negative_251	Lysosome/Vacuole	0.2886	0.0004	0.0023	0.2318	0.0321	0.0663	0.1529	0.0099	0.1443	0.3569	0.0029
sp|Q80XI7|Negative_253	Extracellular	0.0003	0.0	0.0003	0.99	0.0008	0.0001	0.0065	0.0	0.0	0.0022	0.0
sp|P98137|Negative_254	Extracellular	0.0001	0.0	0.0	0.9944	0.0	0.0002	0.0005	0.0	0.0001	0.0049	0.0
sp|Q63751|Negative_253	Extracellular	0.0045	0.0002	0.0024	0.9485	0.011	0.0012	0.026	0.0007	0.0	0.0098	0.0
sp|P28798|Negative_255	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|D4AS41|Negative_257	Extracellular	0.0002	0.0	0.0003	0.9924	0.0001	0.0001	0.0022	0.0	0.0	0.0049	0.0
sp|P07713|Negative_256	Extracellular	0.0006	0.0001	0.0001	0.9939	0.0001	0.001	0.0038	0.0	0.0001	0.0011	0.0
sp|Q9SU40|Negative_258	Cell_membrane	0.9071	0.0001	0.0001	0.0347	0.0003	0.8237	0.0804	0.0	0.0064	0.0542	0.0001
sp|Q43867|Negative_259	Cell_membrane	0.7493	0.0056	0.0071	0.0751	0.0623	0.255	0.1233	0.0643	0.2434	0.1487	0.0152
sp|P98136|Negative_260	Extracellular	0.0001	0.0	0.0	0.9983	0.0	0.0003	0.0005	0.0	0.0	0.0008	0.0
sp|Q08380|Negative_261	Extracellular	0.0019	0.0022	0.0332	0.8996	0.0149	0.0017	0.03	0.0001	0.0005	0.0178	0.0001
sp|D4B387|Negative_262	Extracellular	0.0047	0.0002	0.002	0.9431	0.0023	0.0012	0.0341	0.0004	0.0	0.0165	0.0001
sp|P83948|Negative_251	Extracellular	0.3137	0.0014	0.002	0.4802	0.0279	0.0611	0.1044	0.0035	0.1946	0.1216	0.0034
sp|Q8IXL6|Negative_263	Golgi_apparatus	0.9742	0.0003	0.0001	0.0014	0.0057	0.0025	0.0508	0.0001	0.9386	0.0007	0.0
sp|Q13740|Negative_264	Cell_membrane	0.9975	0.0001	0.0	0.0001	0.0107	0.7465	0.2294	0.0009	0.0049	0.005	0.0023
